id,date,user,pc,activity
EVT-0000394,01/02/2023 13:56:49,U0166,PC-0018,Logoff
EVT-0000395,01/02/2023 06:30:22,U0167,PC-0248,Logon
EVT-0000396,01/02/2023 11:49:30,U0167,PC-0248,Logoff
EVT-0000397,01/02/2023 10:57:39,U0168,PC-0081,Logon
EVT-0000398,01/02/2023 17:58:12,U0168,PC-0081,Logoff
EVT-0000399,01/02/2023 06:31:55,U0168,PC-0147,Logon
EVT-0000400,01/02/2023 10:27:11,U0168,PC-0147,Logoff
EVT-0000401,01/02/2023 07:17:03,U0170,PC-0005,Logon
EVT-0000402,01/02/2023 12:54:12,U0170,PC-0005,Logoff
EVT-0000403,01/02/2023 07:52:15,U0170,PC-0228,Logon
EVT-0000404,01/02/2023 11:15:43,U0170,PC-0228,Logoff
EVT-0000405,01/02/2023 09:20:07,U0171,PC-0139,Logon
EVT-0000406,01/02/2023 14:34:10,U0171,PC-0139,Logoff
EVT-0000407,01/02/2023 08:25:26,U0171,PC-0282,Logon
EVT-0000408,01/02/2023 12:02:43,U0171,PC-0282,Logoff
EVT-0000409,01/02/2023 09:39:40,U0172,PC-0204,Logon
EVT-0000410,01/02/2023 10:30:48,U0172,PC-0204,Logoff
EVT-0000411,01/02/2023 07:21:23,U0173,PC-0178,Logon
EVT-0000412,01/02/2023 09:32:01,U0173,PC-0178,Logoff
EVT-0000413,01/02/2023 09:49:39,U0174,PC-0168,Logon
EVT-0000414,01/02/2023 12:20:14,U0174,PC-0168,Logoff
EVT-0000415,01/02/2023 08:48:42,U0175,PC-0152,Logon
EVT-0000416,01/02/2023 11:51:00,U0175,PC-0152,Logoff
EVT-0000417,01/02/2023 06:51:18,U0175,PC-0152,Logon
EVT-0000418,01/02/2023 14:00:57,U0175,PC-0152,Logoff
EVT-0000419,01/02/2023 08:10:31,U0176,PC-0003,Logon
EVT-0000420,01/02/2023 11:35:25,U0176,PC-0003,Logoff
EVT-0000421,01/02/2023 08:06:16,U0176,PC-0003,Logon
EVT-0000422,01/02/2023 08:58:31,U0176,PC-0003,Logoff
EVT-0000423,01/02/2023 10:13:29,U0177,PC-0014,Logon
EVT-0000424,01/02/2023 16:54:54,U0177,PC-0014,Logoff
EVT-0000425,01/02/2023 08:26:02,U0178,PC-0293,Logon
EVT-0000426,01/02/2023 11:29:58,U0178,PC-0293,Logoff
EVT-0000427,01/02/2023 08:42:37,U0181,PC-0164,Logon
EVT-0000428,01/02/2023 10:32:34,U0181,PC-0164,Logoff
EVT-0000429,01/02/2023 08:47:03,U0182,PC-0282,Logon
EVT-0000430,01/02/2023 12:44:31,U0182,PC-0282,Logoff
EVT-0000431,01/02/2023 09:32:49,U0183,PC-0079,Logon
EVT-0000432,01/02/2023 11:35:54,U0183,PC-0079,Logoff
EVT-0000433,01/02/2023 09:46:52,U0183,PC-0079,Logon
EVT-0000434,01/02/2023 16:08:24,U0183,PC-0079,Logoff
EVT-0000435,01/02/2023 07:20:32,U0184,PC-0128,Logon
EVT-0000436,01/02/2023 09:03:36,U0184,PC-0128,Logoff
EVT-0000437,01/02/2023 06:44:48,U0184,PC-0128,Logon
EVT-0000438,01/02/2023 12:05:13,U0184,PC-0128,Logoff
EVT-0000439,01/02/2023 12:28:51,U0185,PC-0192,Logon
EVT-0000440,01/02/2023 15:16:37,U0185,PC-0192,Logoff
EVT-0000441,01/02/2023 06:47:32,U0185,PC-0192,Logon
EVT-0000442,01/02/2023 12:24:35,U0185,PC-0192,Logoff
EVT-0000443,01/02/2023 07:40:13,U0187,PC-0023,Logon
EVT-0000444,01/02/2023 08:10:13,U0187,PC-0023,Logoff
EVT-0000445,01/02/2023 07:22:58,U0187,PC-0023,Logon
EVT-0000446,01/02/2023 10:13:01,U0187,PC-0023,Logoff
EVT-0000447,01/02/2023 06:20:45,U0188,PC-0219,Logon
EVT-0000448,01/02/2023 10:16:13,U0188,PC-0219,Logoff
EVT-0000449,01/02/2023 06:42:45,U0189,PC-0110,Logon
EVT-0000450,01/02/2023 09:42:13,U0189,PC-0110,Logoff
EVT-0000451,01/02/2023 08:18:56,U0189,PC-0110,Logon
EVT-0000452,01/02/2023 08:48:56,U0189,PC-0110,Logoff
EVT-0000453,01/02/2023 08:09:03,U0190,PC-0161,Logon
EVT-0000454,01/02/2023 12:05:11,U0190,PC-0161,Logoff
EVT-0000455,01/02/2023 08:18:43,U0191,PC-0161,Logon
EVT-0000456,01/02/2023 15:48:05,U0191,PC-0161,Logoff
EVT-0000457,01/02/2023 08:48:34,U0192,PC-0232,Logon
EVT-0000458,01/02/2023 11:15:06,U0192,PC-0232,Logoff
EVT-0000459,01/02/2023 06:35:55,U0194,PC-0252,Logon
EVT-0000460,01/02/2023 08:35:54,U0194,PC-0252,Logoff
EVT-0000461,01/02/2023 08:51:44,U0195,PC-0235,Logon
EVT-0000462,01/02/2023 16:21:16,U0195,PC-0235,Logoff
EVT-0000463,01/02/2023 06:24:26,U0195,PC-0235,Logon
EVT-0000464,01/02/2023 06:54:26,U0195,PC-0235,Logoff
EVT-0000465,01/02/2023 08:47:16,U0196,PC-0280,Logon
EVT-0000466,01/02/2023 12:38:45,U0196,PC-0280,Logoff
EVT-0000467,01/02/2023 10:28:53,U0196,PC-0280,Logon
EVT-0000468,01/02/2023 11:34:06,U0196,PC-0280,Logoff
EVT-0000469,01/02/2023 08:38:12,U0197,PC-0122,Logon
EVT-0000470,01/02/2023 10:07:20,U0197,PC-0122,Logoff
EVT-0000471,01/02/2023 09:11:43,U0197,PC-0089,Logon
EVT-0000472,01/02/2023 12:49:25,U0197,PC-0089,Logoff
EVT-0000473,01/02/2023 07:35:16,U0198,PC-0150,Logon
EVT-0000474,01/02/2023 13:03:46,U0198,PC-0150,Logoff
EVT-0000475,01/02/2023 10:59:09,U0199,PC-0166,Logon
EVT-0000476,01/02/2023 15:03:55,U0199,PC-0166,Logoff
EVT-0000477,01/02/2023 06:40:39,U0199,PC-0075,Logon
EVT-0000478,01/02/2023 08:42:22,U0199,PC-0075,Logoff
EVT-0000479,01/03/2023 07:50:45,U0001,PC-0160,Logon
EVT-0000480,01/03/2023 11:00:55,U0001,PC-0160,Logoff
EVT-0000481,01/03/2023 08:04:50,U0001,PC-0160,Logon
EVT-0000482,01/03/2023 13:19:58,U0001,PC-0160,Logoff
EVT-0000483,01/03/2023 07:56:13,U0002,PC-0004,Logon
EVT-0000484,01/03/2023 12:59:40,U0002,PC-0004,Logoff
EVT-0000485,01/03/2023 07:48:39,U0002,PC-0004,Logon
EVT-0000486,01/03/2023 13:15:59,U0002,PC-0004,Logoff
EVT-0000487,01/03/2023 06:39:58,U0003,PC-0293,Logon
EVT-0000488,01/03/2023 12:07:02,U0003,PC-0293,Logoff
EVT-0000489,01/03/2023 10:20:24,U0003,PC-0293,Logon
EVT-0000490,01/03/2023 13:33:58,U0003,PC-0293,Logoff
EVT-0000491,01/03/2023 09:34:46,U0003,PC-0293,Logon
EVT-0000492,01/03/2023 12:54:37,U0003,PC-0293,Logoff
EVT-0000493,01/03/2023 06:18:57,U0004,PC-0051,Logon
EVT-0000494,01/03/2023 10:11:20,U0004,PC-0051,Logoff
EVT-0000495,01/03/2023 08:06:10,U0004,PC-0051,Logon
EVT-0000496,01/03/2023 12:51:08,U0004,PC-0051,Logoff
EVT-0000497,01/03/2023 09:13:55,U0005,PC-0039,Logon
EVT-0000498,01/03/2023 15:57:54,U0005,PC-0039,Logoff
EVT-0000499,01/03/2023 10:27:41,U0006,PC-0195,Logon
EVT-0000500,01/03/2023 12:11:21,U0006,PC-0195,Logoff
EVT-0000501,01/03/2023 10:01:29,U0006,PC-0195,Logon
EVT-0000502,01/03/2023 15:21:27,U0006,PC-0195,Logoff
EVT-0000503,01/03/2023 09:11:50,U0006,PC-0195,Logon
EVT-0000504,01/03/2023 13:22:52,U0006,PC-0195,Logoff
EVT-0000505,01/03/2023 11:58:16,U0006,PC-0195,Logon
EVT-0000506,01/03/2023 17:33:41,U0006,PC-0195,Logoff
EVT-0000507,01/03/2023 08:43:07,U0007,PC-0161,Logon
EVT-0000508,01/03/2023 12:52:09,U0007,PC-0161,Logoff
EVT-0000509,01/03/2023 07:48:47,U0007,PC-0161,Logon
EVT-0000510,01/03/2023 09:39:30,U0007,PC-0161,Logoff
EVT-0000511,01/03/2023 07:43:19,U0009,PC-0105,Logon
EVT-0000512,01/03/2023 11:41:32,U0009,PC-0105,Logoff
EVT-0000513,01/03/2023 07:42:01,U0010,PC-0289,Logon
EVT-0000514,01/03/2023 12:27:56,U0010,PC-0289,Logoff
EVT-0000515,01/03/2023 07:25:50,U0010,PC-0289,Logon
EVT-0000516,01/03/2023 11:12:16,U0010,PC-0289,Logoff
EVT-0000517,01/03/2023 09:43:56,U0011,PC-0146,Logon
EVT-0000518,01/03/2023 13:27:20,U0011,PC-0146,Logoff
EVT-0000519,01/03/2023 09:23:00,U0011,PC-0146,Logon
EVT-0000520,01/03/2023 10:16:42,U0011,PC-0146,Logoff
EVT-0000521,01/03/2023 08:38:25,U0013,PC-0002,Logon
EVT-0000522,01/03/2023 12:46:50,U0013,PC-0002,Logoff
EVT-0000523,01/03/2023 07:57:46,U0015,PC-0182,Logon
EVT-0000524,01/03/2023 15:05:26,U0015,PC-0182,Logoff
EVT-0000525,01/03/2023 10:09:10,U0016,PC-0137,Logon
EVT-0000526,01/03/2023 11:58:12,U0016,PC-0137,Logoff
EVT-0000527,01/03/2023 07:07:11,U0016,PC-0137,Logon
EVT-0000528,01/03/2023 10:05:47,U0016,PC-0137,Logoff
EVT-0000529,01/03/2023 10:35:29,U0017,PC-0013,Logon
EVT-0000530,01/03/2023 11:05:29,U0017,PC-0013,Logoff
EVT-0000531,01/03/2023 08:06:12,U0019,PC-0296,Logon
EVT-0000532,01/03/2023 12:49:33,U0019,PC-0296,Logoff
EVT-0000533,01/03/2023 09:42:41,U0022,PC-0243,Logon
EVT-0000534,01/03/2023 13:08:51,U0022,PC-0243,Logoff
EVT-0000535,01/03/2023 08:12:20,U0022,PC-0243,Logon
EVT-0000536,01/03/2023 12:56:52,U0022,PC-0243,Logoff
EVT-0000537,01/03/2023 07:37:09,U0023,PC-0126,Logon
EVT-0000538,01/03/2023 10:28:43,U0023,PC-0126,Logoff
EVT-0000539,01/03/2023 07:27:10,U0023,PC-0127,Logon
EVT-0000540,01/03/2023 12:45:53,U0023,PC-0127,Logoff
EVT-0000541,01/03/2023 07:17:53,U0024,PC-0218,Logon
EVT-0000542,01/03/2023 08:30:58,U0024,PC-0218,Logoff
EVT-0000543,01/03/2023 09:22:49,U0026,PC-0123,Logon
EVT-0000544,01/03/2023 11:49:56,U0026,PC-0123,Logoff
EVT-0000545,01/03/2023 07:38:05,U0026,PC-0123,Logon
EVT-0000546,01/03/2023 11:14:16,U0026,PC-0123,Logoff
EVT-0000547,01/03/2023 09:46:56,U0028,PC-0300,Logon
EVT-0000548,01/03/2023 12:56:50,U0028,PC-0300,Logoff
EVT-0000549,01/03/2023 10:40:01,U0029,PC-0113,Logon
EVT-0000550,01/03/2023 12:13:31,U0029,PC-0113,Logoff
EVT-0000551,01/03/2023 08:02:35,U0030,PC-0202,Logon
EVT-0000552,01/03/2023 10:40:10,U0030,PC-0202,Logoff
EVT-0000553,01/03/2023 09:41:49,U0030,PC-0202,Logon
EVT-0000554,01/03/2023 12:09:26,U0030,PC-0202,Logoff
EVT-0000555,01/03/2023 08:46:54,U0031,PC-0195,Logon
EVT-0000556,01/03/2023 16:10:23,U0031,PC-0195,Logoff
EVT-0000557,01/03/2023 06:25:23,U0031,PC-0195,Logon
EVT-0000558,01/03/2023 10:56:55,U0031,PC-0195,Logoff
EVT-0000559,01/03/2023 10:39:43,U0032,PC-0016,Logon
EVT-0000560,01/03/2023 11:42:08,U0032,PC-0016,Logoff
EVT-0000561,01/03/2023 07:36:42,U0033,PC-0132,Logon
EVT-0000562,01/03/2023 12:01:41,U0033,PC-0132,Logoff
EVT-0000563,01/03/2023 08:22:02,U0034,PC-0102,Logon
EVT-0000564,01/03/2023 10:04:37,U0034,PC-0102,Logoff
EVT-0000565,01/03/2023 08:14:02,U0035,PC-0216,Logon
EVT-0000566,01/03/2023 13:47:26,U0035,PC-0216,Logoff
EVT-0000567,01/03/2023 06:24:30,U0035,PC-0216,Logon
EVT-0000568,01/03/2023 10:00:40,U0035,PC-0216,Logoff
EVT-0000569,01/03/2023 10:06:45,U0036,PC-0276,Logon
EVT-0000570,01/03/2023 14:49:48,U0036,PC-0276,Logoff
EVT-0000571,01/03/2023 09:34:36,U0037,PC-0195,Logon
EVT-0000572,01/03/2023 12:13:48,U0037,PC-0195,Logoff
EVT-0000573,01/03/2023 07:41:57,U0037,PC-0195,Logon
EVT-0000574,01/03/2023 10:07:51,U0037,PC-0195,Logoff
EVT-0000575,01/03/2023 06:33:25,U0038,PC-0142,Logon
EVT-0000576,01/03/2023 13:36:54,U0038,PC-0142,Logoff
EVT-0000577,01/03/2023 09:30:56,U0038,PC-0142,Logon
EVT-0000578,01/03/2023 11:48:32,U0038,PC-0142,Logoff
EVT-0000579,01/03/2023 07:32:41,U0039,PC-0252,Logon
EVT-0000580,01/03/2023 12:04:40,U0039,PC-0252,Logoff
EVT-0000581,01/03/2023 09:45:52,U0040,PC-0243,Logon
EVT-0000582,01/03/2023 15:30:51,U0040,PC-0243,Logoff
EVT-0000583,01/03/2023 07:07:30,U0041,PC-0275,Logon
EVT-0000584,01/03/2023 12:02:24,U0041,PC-0275,Logoff
EVT-0000585,01/03/2023 08:53:26,U0042,PC-0023,Logon
EVT-0000586,01/03/2023 14:02:26,U0042,PC-0023,Logoff
EVT-0000587,01/03/2023 09:08:40,U0042,PC-0092,Logon
EVT-0000588,01/03/2023 15:04:22,U0042,PC-0092,Logoff
EVT-0000589,01/03/2023 09:11:33,U0043,PC-0252,Logon
EVT-0000590,01/03/2023 13:43:28,U0043,PC-0252,Logoff
EVT-0000591,01/03/2023 10:52:18,U0044,PC-0034,Logon
EVT-0000592,01/03/2023 12:38:25,U0044,PC-0034,Logoff
EVT-0000593,01/03/2023 06:55:30,U0045,PC-0116,Logon
EVT-0000594,01/03/2023 12:53:44,U0045,PC-0116,Logoff
EVT-0000595,01/03/2023 06:52:49,U0047,PC-0150,Logon
EVT-0000596,01/03/2023 08:46:24,U0047,PC-0150,Logoff
EVT-0000597,01/03/2023 07:46:43,U0047,PC-0150,Logon
EVT-0000598,01/03/2023 10:27:24,U0047,PC-0150,Logoff
EVT-0000599,01/03/2023 08:24:24,U0048,PC-0059,Logon
EVT-0000600,01/03/2023 11:58:33,U0048,PC-0059,Logoff
EVT-0000601,01/03/2023 10:58:32,U0048,PC-0059,Logon
EVT-0000602,01/03/2023 15:13:41,U0048,PC-0059,Logoff
EVT-0000603,01/03/2023 07:57:39,U0049,PC-0148,Logon
EVT-0000604,01/03/2023 11:11:29,U0049,PC-0148,Logoff
EVT-0000605,01/03/2023 10:57:38,U0050,PC-0021,Logon
EVT-0000606,01/03/2023 16:34:57,U0050,PC-0021,Logoff
EVT-0000607,01/03/2023 10:41:27,U0051,PC-0090,Logon
EVT-0000608,01/03/2023 12:36:28,U0051,PC-0090,Logoff
EVT-0000609,01/03/2023 10:27:14,U0052,PC-0083,Logon
EVT-0000610,01/03/2023 12:15:50,U0052,PC-0083,Logoff
EVT-0000611,01/03/2023 06:22:37,U0052,PC-0083,Logon
EVT-0000612,01/03/2023 10:45:37,U0052,PC-0083,Logoff
EVT-0000613,01/03/2023 07:49:14,U0054,PC-0148,Logon
EVT-0000614,01/03/2023 12:30:44,U0054,PC-0148,Logoff
EVT-0000615,01/03/2023 07:26:16,U0057,PC-0283,Logon
EVT-0000616,01/03/2023 15:26:28,U0057,PC-0283,Logoff
EVT-0000617,01/03/2023 07:00:24,U0058,PC-0078,Logon
EVT-0000618,01/03/2023 10:32:07,U0058,PC-0078,Logoff
EVT-0000619,01/03/2023 07:27:41,U0059,PC-0074,Logon
EVT-0000620,01/03/2023 11:58:33,U0059,PC-0074,Logoff
EVT-0000621,01/03/2023 08:36:23,U0059,PC-0074,Logon
EVT-0000622,01/03/2023 15:04:44,U0059,PC-0074,Logoff
EVT-0000623,01/03/2023 08:50:35,U0060,PC-0163,Logon
EVT-0000624,01/03/2023 10:46:43,U0060,PC-0163,Logoff
EVT-0000625,01/03/2023 07:16:19,U0060,PC-0163,Logon
EVT-0000626,01/03/2023 13:07:28,U0060,PC-0163,Logoff
EVT-0000627,01/03/2023 08:42:07,U0061,PC-0086,Logon
EVT-0000628,01/03/2023 09:12:07,U0061,PC-0086,Logoff
EVT-0000629,01/03/2023 06:10:06,U0061,PC-0086,Logon
EVT-0000630,01/03/2023 11:11:21,U0061,PC-0086,Logoff
EVT-0000631,01/03/2023 09:39:44,U0062,PC-0211,Logon
EVT-0000632,01/03/2023 10:09:44,U0062,PC-0211,Logoff
EVT-0000633,01/03/2023 09:40:00,U0062,PC-0211,Logon
EVT-0000634,01/03/2023 14:18:16,U0062,PC-0211,Logoff
EVT-0000635,01/03/2023 06:05:04,U0063,PC-0236,Logon
EVT-0000636,01/03/2023 10:33:50,U0063,PC-0236,Logoff
EVT-0000637,01/03/2023 08:24:59,U0064,PC-0102,Logon
EVT-0000638,01/03/2023 12:41:01,U0064,PC-0102,Logoff
EVT-0000639,01/03/2023 07:45:38,U0064,PC-0090,Logon
EVT-0000640,01/03/2023 10:10:03,U0064,PC-0090,Logoff
EVT-0000641,01/03/2023 07:42:59,U0065,PC-0290,Logon
EVT-0000642,01/03/2023 12:13:07,U0065,PC-0290,Logoff
EVT-0000643,01/03/2023 08:38:32,U0065,PC-0290,Logon
EVT-0000644,01/03/2023 13:09:06,U0065,PC-0290,Logoff
EVT-0000645,01/03/2023 06:23:15,U0066,PC-0071,Logon
EVT-0000646,01/03/2023 08:24:16,U0066,PC-0071,Logoff
EVT-0000647,01/03/2023 09:25:22,U0067,PC-0277,Logon
EVT-0000648,01/03/2023 14:15:24,U0067,PC-0277,Logoff
EVT-0000649,01/03/2023 06:47:45,U0068,PC-0047,Logon
EVT-0000650,01/03/2023 09:33:07,U0068,PC-0047,Logoff
EVT-0000651,01/03/2023 06:35:58,U0068,PC-0039,Logon
EVT-0000652,01/03/2023 09:36:45,U0068,PC-0039,Logoff
EVT-0000653,01/03/2023 09:38:12,U0069,PC-0135,Logon
EVT-0000654,01/03/2023 13:16:07,U0069,PC-0135,Logoff
EVT-0000655,01/03/2023 08:11:26,U0069,PC-0135,Logon
EVT-0000656,01/03/2023 12:18:00,U0069,PC-0135,Logoff
EVT-0000657,01/03/2023 07:07:51,U0072,PC-0186,Logon
EVT-0000658,01/03/2023 11:05:40,U0072,PC-0186,Logoff
EVT-0000659,01/03/2023 10:36:16,U0073,PC-0011,Logon
EVT-0000660,01/03/2023 12:01:56,U0073,PC-0011,Logoff
EVT-0000661,01/03/2023 10:49:15,U0073,PC-0011,Logon
EVT-0000662,01/03/2023 14:16:33,U0073,PC-0011,Logoff
EVT-0000663,01/03/2023 07:55:01,U0074,PC-0076,Logon
EVT-0000664,01/03/2023 08:25:01,U0074,PC-0076,Logoff
EVT-0000665,01/03/2023 08:50:14,U0074,PC-0076,Logon
EVT-0000666,01/03/2023 14:47:57,U0074,PC-0076,Logoff
EVT-0000667,01/03/2023 08:22:33,U0076,PC-0244,Logon
EVT-0000668,01/03/2023 10:24:53,U0076,PC-0244,Logoff
EVT-0000669,01/03/2023 08:43:47,U0078,PC-0281,Logon
EVT-0000670,01/03/2023 13:36:48,U0078,PC-0281,Logoff
EVT-0000671,01/03/2023 11:30:20,U0078,PC-0281,Logon
EVT-0000672,01/03/2023 17:38:02,U0078,PC-0281,Logoff
EVT-0000673,01/03/2023 09:59:58,U0079,PC-0111,Logon
EVT-0000674,01/03/2023 17:01:13,U0079,PC-0111,Logoff
EVT-0000675,01/03/2023 08:15:55,U0079,PC-0111,Logon
EVT-0000676,01/03/2023 10:48:23,U0079,PC-0111,Logoff
EVT-0000677,01/03/2023 08:39:22,U0080,PC-0079,Logon
EVT-0000678,01/03/2023 14:06:20,U0080,PC-0079,Logoff
EVT-0000679,01/03/2023 08:42:31,U0081,PC-0063,Logon
EVT-0000680,01/03/2023 13:15:42,U0081,PC-0063,Logoff
EVT-0000681,01/03/2023 09:20:31,U0082,PC-0056,Logon
EVT-0000682,01/03/2023 11:46:09,U0082,PC-0056,Logoff
EVT-0000683,01/03/2023 06:58:32,U0084,PC-0272,Logon
EVT-0000684,01/03/2023 11:18:31,U0084,PC-0272,Logoff
EVT-0000685,01/03/2023 08:03:33,U0084,PC-0272,Logon
EVT-0000686,01/03/2023 14:38:28,U0084,PC-0272,Logoff
EVT-0000687,01/03/2023 08:22:25,U0086,PC-0250,Logon
EVT-0000688,01/03/2023 12:10:59,U0086,PC-0250,Logoff
EVT-0000689,01/03/2023 08:07:44,U0086,PC-0250,Logon
EVT-0000690,01/03/2023 09:56:49,U0086,PC-0250,Logoff
EVT-0000691,01/03/2023 08:13:24,U0087,PC-0004,Logon
EVT-0000692,01/03/2023 11:56:13,U0087,PC-0004,Logoff
EVT-0000693,01/03/2023 07:16:11,U0087,PC-0004,Logon
EVT-0000694,01/03/2023 13:43:15,U0087,PC-0004,Logoff
EVT-0000695,01/03/2023 08:21:23,U0088,PC-0010,Logon
EVT-0000696,01/03/2023 17:21:53,U0088,PC-0010,Logoff
EVT-0000697,01/03/2023 09:23:23,U0089,PC-0236,Logon
EVT-0000698,01/03/2023 16:24:04,U0089,PC-0236,Logoff
EVT-0000699,01/03/2023 08:08:36,U0089,PC-0236,Logon
EVT-0000700,01/03/2023 13:22:52,U0089,PC-0236,Logoff
EVT-0000701,01/03/2023 08:35:27,U0090,PC-0174,Logon
EVT-0000702,01/03/2023 09:05:27,U0090,PC-0174,Logoff
EVT-0000703,01/03/2023 10:09:30,U0092,PC-0091,Logon
EVT-0000704,01/03/2023 18:10:16,U0092,PC-0091,Logoff
EVT-0000705,01/03/2023 07:57:54,U0093,PC-0029,Logon
EVT-0000706,01/03/2023 12:28:25,U0093,PC-0029,Logoff
EVT-0000707,01/03/2023 08:35:54,U0094,PC-0260,Logon
EVT-0000708,01/03/2023 10:57:01,U0094,PC-0260,Logoff
EVT-0000709,01/03/2023 06:03:13,U0094,PC-0260,Logon
EVT-0000710,01/03/2023 11:52:44,U0094,PC-0260,Logoff
EVT-0000711,01/03/2023 08:47:21,U0095,PC-0176,Logon
EVT-0000712,01/03/2023 12:01:34,U0095,PC-0176,Logoff
EVT-0000713,01/03/2023 07:51:16,U0095,PC-0176,Logon
EVT-0000714,01/03/2023 13:49:08,U0095,PC-0176,Logoff
EVT-0000715,01/03/2023 10:38:12,U0096,PC-0174,Logon
EVT-0000716,01/03/2023 17:24:40,U0096,PC-0174,Logoff
EVT-0000717,01/03/2023 07:49:18,U0096,PC-0174,Logon
EVT-0000718,01/03/2023 09:48:39,U0096,PC-0174,Logoff
EVT-0000719,01/03/2023 08:05:24,U0098,PC-0066,Logon
EVT-0000720,01/03/2023 09:56:22,U0098,PC-0066,Logoff
EVT-0000721,01/03/2023 06:55:10,U0098,PC-0066,Logon
EVT-0000722,01/03/2023 12:03:02,U0098,PC-0066,Logoff
EVT-0000723,01/03/2023 06:25:54,U0099,PC-0249,Logon
EVT-0000724,01/03/2023 11:43:49,U0099,PC-0249,Logoff
EVT-0000725,01/03/2023 09:20:20,U0099,PC-0249,Logon
EVT-0000726,01/03/2023 14:12:50,U0099,PC-0249,Logoff
EVT-0000727,01/03/2023 07:56:28,U0100,PC-0020,Logon
EVT-0000728,01/03/2023 10:42:26,U0100,PC-0020,Logoff
EVT-0000729,01/03/2023 10:33:28,U0100,PC-0020,Logon
EVT-0000730,01/03/2023 13:18:42,U0100,PC-0020,Logoff
EVT-0000731,01/03/2023 08:15:42,U0102,PC-0145,Logon
EVT-0000732,01/03/2023 11:26:30,U0102,PC-0145,Logoff
EVT-0000733,01/03/2023 08:06:04,U0103,PC-0064,Logon
EVT-0000734,01/03/2023 14:03:05,U0103,PC-0064,Logoff
EVT-0000735,01/03/2023 08:25:33,U0106,PC-0111,Logon
EVT-0000736,01/03/2023 12:17:14,U0106,PC-0111,Logoff
EVT-0000737,01/03/2023 09:09:05,U0106,PC-0111,Logon
EVT-0000738,01/03/2023 13:55:51,U0106,PC-0111,Logoff
EVT-0000739,01/03/2023 08:18:28,U0107,PC-0033,Logon
EVT-0000740,01/03/2023 13:42:43,U0107,PC-0033,Logoff
EVT-0000741,01/03/2023 10:01:02,U0107,PC-0033,Logon
EVT-0000742,01/03/2023 16:49:20,U0107,PC-0033,Logoff
EVT-0000743,01/03/2023 09:55:34,U0108,PC-0096,Logon
EVT-0000744,01/03/2023 12:14:08,U0108,PC-0096,Logoff
EVT-0000745,01/03/2023 07:44:34,U0108,PC-0096,Logon
EVT-0000746,01/03/2023 11:25:08,U0108,PC-0096,Logoff
EVT-0000747,01/03/2023 07:36:27,U0109,PC-0009,Logon
EVT-0000748,01/03/2023 09:31:20,U0109,PC-0009,Logoff
EVT-0000749,01/03/2023 07:22:30,U0109,PC-0009,Logon
EVT-0000750,01/03/2023 10:03:05,U0109,PC-0009,Logoff
EVT-0000751,01/03/2023 07:16:09,U0110,PC-0090,Logon
EVT-0000752,01/03/2023 11:57:03,U0110,PC-0090,Logoff
EVT-0000753,01/03/2023 06:08:22,U0111,PC-0204,Logon
EVT-0000754,01/03/2023 09:38:50,U0111,PC-0204,Logoff
EVT-0000755,01/03/2023 07:48:30,U0112,PC-0205,Logon
EVT-0000756,01/03/2023 09:39:23,U0112,PC-0205,Logoff
EVT-0000757,01/03/2023 09:50:00,U0114,PC-0229,Logon
EVT-0000758,01/03/2023 11:15:30,U0114,PC-0229,Logoff
EVT-0000759,01/03/2023 09:27:25,U0114,PC-0229,Logon
EVT-0000760,01/03/2023 17:17:19,U0114,PC-0229,Logoff
EVT-0000761,01/03/2023 09:05:27,U0115,PC-0074,Logon
EVT-0000762,01/03/2023 11:50:48,U0115,PC-0074,Logoff
EVT-0000763,01/03/2023 06:39:51,U0115,PC-0074,Logon
EVT-0000764,01/03/2023 10:17:25,U0115,PC-0074,Logoff
EVT-0000765,01/03/2023 07:51:17,U0118,PC-0038,Logon
EVT-0000766,01/03/2023 15:04:23,U0118,PC-0038,Logoff
EVT-0000767,01/03/2023 09:18:07,U0118,PC-0038,Logon
EVT-0000768,01/03/2023 12:17:29,U0118,PC-0038,Logoff
EVT-0000769,01/03/2023 08:12:20,U0119,PC-0026,Logon
EVT-0000770,01/03/2023 14:58:16,U0119,PC-0026,Logoff
EVT-0000771,01/03/2023 08:06:18,U0119,PC-0090,Logon
EVT-0000772,01/03/2023 12:01:29,U0119,PC-0090,Logoff
EVT-0000773,01/03/2023 08:09:00,U0120,PC-0283,Logon
EVT-0000774,01/03/2023 10:42:32,U0120,PC-0283,Logoff
EVT-0000775,01/03/2023 07:51:31,U0120,PC-0283,Logon
EVT-0000776,01/03/2023 13:18:23,U0120,PC-0283,Logoff
EVT-0000777,01/03/2023 08:05:53,U0121,PC-0231,Logon
EVT-0000778,01/03/2023 11:37:05,U0121,PC-0231,Logoff
EVT-0000779,01/03/2023 09:25:04,U0121,PC-0231,Logon
EVT-0000780,01/03/2023 14:40:06,U0121,PC-0231,Logoff
EVT-0000781,01/03/2023 09:52:24,U0122,PC-0166,Logon
EVT-0000782,01/03/2023 17:27:42,U0122,PC-0166,Logoff
EVT-0000783,01/03/2023 10:24:49,U0124,PC-0016,Logon
EVT-0000784,01/03/2023 13:54:36,U0124,PC-0016,Logoff
EVT-0000785,01/03/2023 08:29:47,U0126,PC-0055,Logon
EVT-0000786,01/03/2023 11:58:32,U0126,PC-0055,Logoff
EVT-0000787,01/03/2023 06:19:59,U0128,PC-0202,Logon
